valid;Riethmuller D., Pretet J.-L., Denis F., Aubin F., Pradat P., Clavel C., Dachez R., Gondry J., Carcopino X., Mougin C.;7005943768,7004507901,35414314000,56232495800,7006166673,7006809300,6603410446,7003709618,16052319200,7006892053,;Expected impact of a quadrivalent HPV vaccine in France [Modelisation de l'impact de la vaccination HPV quadrivalente en France];2009,Journal de Gynecologie Obstetrique et Biologie de la Reproduction;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949174233&doi=10.1016%2fj.jgyn.2009.04.008&partnerID=40&md5=e55be35d456ba267dd416f0b0c881ab6;Objective: To assess the expected impact in France of a quadrivalent HPV 6/11/16/18 vaccine on the occurrence of genital HPV-induced lesions in women. Methods: A Markov model based on a quadrivalent vaccination of 14-year-old girls as recommended in France was performed to assess the number of subjects needed to vaccinate to prevent an HPV-related event during their lifetime and the expected annual number of cases which could be prevented by vaccination. This model was based on prevalence data reported in four large French studies (EDiTH I-IV) reporting an HPV 6/11/16/18 prevalence of 82% (95% CI: 78.5-85.1) in cervical cancer (CC), 64% (95% CI: 59.7-68.1) in CIN2/3, 34% (95% CI: 28.9-38.1) in low-grade squamous intraepithelial lesions (LSIL) and 83% (95% CI 77.6-87.8) in female external acuminata condylomata (EAC) cases. Results: Using a theoretical vaccine efficacy of 100%, 130 young women need to be vaccinated to prevent a case of CC, 17 for a case of CIN2/3 and 13 for a case of EAC. Immunization of 80% of 14-year-old girls could prevent 2495 CC (72%), 17,985 CIN2/3 (54%), 8004 CIN1 (27%), and 22,531 EAC female cases (65%) in France annually. Conclusion: A good adhesion to the preferentially recommended HPV quadrivalent vaccination would thus substantially reduce the burden of female genital lesions in France. © 2009 Elsevier Masson SAS. All rights reserved.;Cervical cancer, Cervical intraepithelial neoplasia, CIN, EAC, EDiTH, External acuminata condylomata, HPV, Human papillomavirus, Markov;;;;;;
valid;Ribes J., Clries R., Buxo M., Ameijide A., Valls J., Gispert R.;7003368472,27067574700,26654114500,26653991700,16461189200,6701677145,;Predictions of cancer incidence and mortality in Catalonia to 2015 by means of Bayesian models [Proyeccion de la incidencia y la mortalidad del cancer en Cataluna hasta el ano 2015 mediante un modelo bayesiano];2008,Medicina Clinica;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-67549104465&doi=10.1016%2fS0025-7753%2808%2976431-5&partnerID=40&md5=51050b07694027b7799fa26afd1737d5;BACKGROUND AND OBJECTIVE: To perform cancer incidence and mortality projections in Catalonia for the period 2005-2019. To assess the projected increase in the incidence in 2015 compared with that in 2005, and to determine whether this increase is attributable to changes in risk or in demographics. POPULATION AND METHOD: Bayesian age-period-cohort models were fitted to age-specific rates for 1985-2004 to obtain the expected number of cases for the 5-year periods 2005-2009, 2010-2014 and 2015- 2019. Annual cases were estimated through a polynomial interpolation model. Incidence and mortality data were obtained from the Tarrragona and Gerona cancer registries, while population pyramids for the period 1985-2019 were obtained from the Catalan Institute of Statistics. RESULTS: In Catalonia, 27,438 cancer cases will be diagnosed among men and 19,986 among women in 2015, representing an increase in the number of cases diagnosed of 31% and 34%, respectively, when compared with those diagnosed in 2005 (20,999 and 14,141, respectively). In men, the increases attributable to risk, aging and demographic changes are 10%, 14% and 7%, respectively, whereas in women these changes are 6%, 13% and 15%. In the next decade, cancer mortality is expected to stabilize in men and to continue to decrease in women. Major increases in cancer incidence and mortality are expected among old age groups. CONCLUSIONS: The present study highlights the need to reorganize the resources and infrastructures required for cancer control and care, taking into account the predicted burden of oncology patients. © 2008 Elsevier Espana S.L.;Cancer, Incidence, Mortality, Projections, Risk;;;;;;
valid;Retsky M., Demicheli R.;6701433096,7004365561,;Multimodal hazard rate for relapse in breast cancer: Quality of data and calibration of computer simulation;2014,Cancers;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925443269&doi=10.3390%2fcancers6042343&partnerID=40&md5=08a7f74b7d525f58a2927f20c12dfdb2;Much has occurred since our 2010 report in Cancers. In the past few years we published several extensive reviews of our research so a brief review is all that will be provided here. We proposed in the earlier reports that most relapses in breast cancer occur within 5 years of surgery and seem to be associated with some unspecified manner of surgery-induced metastatic initiation. These events can be identified in relapse data and are correlated with clinical data. In the last few years an unexpected mechanism has become apparent. Retrospective analysis of relapse events by a Brussels anesthesiology group reported that a perioperative NSAID analgesic seems to reduce early relapses five-fold. We then proposed that primary surgery produces a transient period of systemic inflammation. This has now been identified by inflammatory markers in serum post mastectomy. That could explain the early relapses. It is possible that an inexpensive and non-toxic NSAID can reduce breast cancer relapses significantly. We want to take this opportunity to discuss database quality issues and our relapse hazard data in some detail. We also present a demonstration that the computer simulation can be calibrated with Adjuvant-on-line, an often used clinical tool for prognosis in breast cancer. © 2014 by the authors, licensee MDPI, Basel, Switzerland.;Bimodal and multimodal relapse patterns, Breast cancer, Database quality, Early relapses, Perioperative NSAID, Surgery, Transient systemic inflammation;;;;;;
valid;Ramezanpour H.R., Setayeshi S., Akbari M.E.;35811122200,56962768400,56666938200,;A novel scheme for optimal control of a nonlinear delay differential equations model to determine effective and optimal administrating chemotherapy agents in breast cancer;2011,Iranian Journal of Cancer Prevention;;;;;;;Background: Determining the optimal and effective scheme for administrating the chemotherapy agents in breast cancer is the main goal of this scientific research. The most important issue here is the amount of drug or radiation administrated in chemotherapy and radiotherapy for increasing patient's survival. This is because in these cases, the therapy not only kills the tumor cells, but also kills some of the healthy tissues and causes serious damages. In this paper we investigate optimal drug scheduling effect for breast cancer model which consist of nonlinear ordinary differential time-delay equations. Methods: In this paper, a mathematical model of breast cancer tumors is discussed and then optimal control theory is applied to find out the optimal drug adjustment as an input control of system. Finally we use Sensitivity Approach (SA) to solve the optimal control problem. Results: The goal of this paper is to determine optimal and effective scheme for administering the chemotherapy agent, so that the tumor is eradicated, while the immune systems remains above a suitable level. Simulation results confirm the effectiveness of our proposed procedure. Conclusion: In this paper a new scheme is proposed to design a therapy protocol for chemotherapy in Breast Cancer. In contrast to traditional pulse drug delivery, a continuous process is offered and optimized, according to the optimal control theory for time-delay systems.;Breast neoplasm, Chemotherapy, Immune system, Optimal control,article, breast cancer, drug dose regimen, mathematical model, nonlinear system, process design, sensitivity analysis, simulation, tumor immunity;;;;;;
valid;Rahimzadeh M., Baghestani A.R., Gohari M.R., Pourhoseingholi M.A.;23103734400,14028000800,15834293900,15763511200,;Estimation of the cure rate in Iranian breast cancer patients;2014,Asian Pacific Journal of Cancer Prevention;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904619721&doi=10.7314%2fAPJCP.2014.15.12.4839&partnerID=40&md5=d31197489f57868431698e61f08a8122;Background: Although the Cox's proportional hazard model is the popular approach for survival analysis to investigate significant risk factors of cancer patient survival, it is not appropriate in the case of log-term disease free survival. Recently, cure rate models have been introduced to distinguish between clinical determinants of cure and variables associated with the time to event of interest. The aim of this study was to use a cure rate model to determine the clinical associated factors for cure rates of patients with breast cancer (BC). Materials and Methods: This prospective cohort study covered 305 patients with BC, admitted at Shahid Faiazbakhsh Hospital, Tehran, during 2006 to 2008 and followed until April 2012. Cases of patient death were confirmed by telephone contact. For data analysis, a non-mixed cure rate model with Poisson distribution and negative binomial distribution were employed. All analyses were carried out using a developed Macro in WinBugs. Deviance information criteria (DIC) were employed to find the best model. Results: The overall 1-year, 3-year and 5-year relative survival rates were 97%, 89% and 74%. Metastasis and stage of BC were the significant factors, but age was significant only in negative binomial model. The DIC also showed that the negative binomial model had a better fit. Conclusions: This study indicated that, metastasis and stage of BC were identified as the clinical criteria for cure rates. There are limited studies on BC survival which employed these cure rate models to identify the clinical factors associated with cure. These models are better than Cox, in the case of long-term survival.;Breast cancer, Cure rate model, Long-term survival analysis;;;;;;
valid;Pinzon Florez C.E., Rosselli D., Gamboa Garay O.A.;24344382600,7003568272,55229377100,;Cost-effectiveness analysis of screening strategies for colorectal cancer in Colombia [Analisis de Costo-Efectividad de las Estrategias de Tamizacion de Cancer Colorrectal en Colombia];2012,Value in Health Regional Issues;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873033409&doi=10.1016%2fj.vhri.2012.09.006&partnerID=40&md5=54e24039159253ef5e773b78761d3d0a;Objective: To evaluate the cost-effectiveness of different screening strategies for colorectal cancer in Colombia. Methods: We designed a Markov model to compare the clinical and economic impact in terms of reducing the incidence and mortality from colorectal cancer (CRC). Six screening strategies for adults were compared: fecal occult blood (FOBT) immunochemical and guaiac type, conventional colonoscopy, flexible sigmoidoscopy, and FOBT guaiac and immunochemical type more sigmoidoscopy. We used the third-party payer perspective, including only direct costs, the time horizon was the life expectancy of the Colombian population. We estimated cost-effectiveness ratios (CERs) and incremental cost-effectiveness (ICER). Were performed deterministic sensitivity analysis and probabilistic. We applied a discount rate of 3% in the costs and health outcomes. Results: The screening strategy more cost-effective was the FOBT biennial guaiac type. The cost per life year gained was US$10,347.37, US$18,380.64, and US$45,158.05. For FOBT guaiac biennial, FOBT guaiac annual and FOBT inmunoquimica biennial respectively. The ICER is sensitive to the percentage of false positive test for FOBT guaiac type values greater than 10%, and the cost of the test. Conclusions: The screening strategy more cost-effective for Colombia is the FOBT biennial guaiac type, using as a threshold the gross domestic product (GDP) per capita in Colombia. © 2012 International Society for Pharmacoeconomics and Outcomes Research (ISPOR).;,article, cancer screening, Colombia, colonoscopy, colorectal cancer, cost effectiveness analysis, false positive result, fecal occult blood test guaiac type, fecal occult blood test immunochemical type, occult blood test, priority journal, sigmoidoscopy, statistical model;;;;;;
valid;Peng J.-H., Fang Y.-J., Li C.-X., Ou Q.-J., Jiang W., Lu S.-X., Lu Z.-H., Li P.-X., Yun J.-P., Zhang R.-X., Pan Z.-Z., Wan D.-S.;57189062035,35107095100,55387535700,57203721768,55366229300,55809128500,11241337800,56941119700,55420003400,9842860900,8731226900,8256181000,;A scoring system based on artificial neural network for predicting 10-year survival in stage II A colon cancer patients after radical surgery;2016,Oncotarget;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965043102&doi=10.18632%2foncotarget.8217&partnerID=40&md5=88d52a1d8d28501a676eb062e73beaa2;Nearly 20% patients with stage II A colon cancer will develop recurrent disease post-operatively. The present study aims to develop a scoring system based on Artificial Neural Network (ANN) model for predicting 10-year survival outcome. The clinical and molecular data of 117 stage II A colon cancer patients from Sun Yat-sen University Cancer Center were used for training set and test set, poor pathological grading (score 49), reduced expression of TGFBR2 (score 33), over-expression of TGF-? (score 45), MAPK (score 32), pin1 (score 100), ?-catenin in tumor tissue (score 50) and reduced expression of TGF-? in normal mucosa (score 22) were selected as the prognostic risk predictors. According to the developed scoring system, the patients were divided into 3 subgroups, which were supposed with higher, moderate and lower risk levels. As a result, for the 3 subgroups, the 10-year overall survival (OS) rates were 16.7%, 62.9% and 100% (P < 0.001), and the 10-year disease free survival (DFS) rates were 16.7%, 61.8% and 98.8% (P < 0.001) respectively. It showed that this scoring system for stage II A colon cancer could help to predict long-term survival and screen out high-risk individuals for more vigorous treatment.;Artificial neural network, Colon cancer, Scoring system, Stage IIA, Survival;;;;;;
valid;Pearson A.L., Kvizhinadze G., Wilson N., Smith M., Canfell K., Blakely T.;55509586400,35793739600,34974926700,24829819200,6507327242,7006795650,;Is expanding HPV vaccination programs to include school-aged boys likely to be value-for-money: A cost-utility analysis in a country with an existing school-girl program;2014,BMC Infectious Diseases;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902947387&doi=10.1186%2f1471-2334-14-351&partnerID=40&md5=54f0ecc3bba09178aa78990ecd685108;Background: Similar to many developed countries, vaccination against human papillomavirus (HPV) is provided only to girls in New Zealand and coverage is relatively low (47% in school-aged girls for dose 3). Some jurisdictions have already extended HPV vaccination to school-aged boys. Thus, exploration of the cost-utility of adding boys' vaccination is relevant. We modeled the incremental health gain and costs for extending the current girls-only program to boys, intensifying the current girls-only program to achieve 73% coverage, and extension of the intensive program to boys.Methods: A Markov macro-simulation model, which accounted for herd immunity, was developed for an annual cohort of 12-year-olds in 2011 and included the future health states of: cervical cancer, pre-cancer (CIN I to III), genital warts, and three other HPV-related cancers. In each state, health sector costs, including additional health costs from extra life, and quality-adjusted life-years (QALYs) were accumulated. The model included New Zealand data on cancer incidence and survival, and other cause mortality (all by sex, age, ethnicity and deprivation).Results: At an assumed local willingness-to-pay threshold of US$29,600, vaccination of 12-year-old boys to achieve the current coverage for girls would not be cost-effective, at US$61,400/QALY gained (95% UI $29,700 to $112,000, OECD purchasing power parities) compared to the current girls-only program, with an assumed vaccine cost of US$59 (NZ$113). This was dominated though by the intensified girls-only program, US$17,400/QALY gained (95% UI: dominant to $46,100). Adding boys to this intensified program was also not cost-effective, US$128,000/QALY gained, 95% UI: $61,900 to $247,000).Vaccination of boys was not found to be cost-effective, even for additional scenarios with very low vaccine or program administration costs - only when combined vaccine and administration costs were NZ$125 or lower per dose was vaccination of boys cost-effective.Conclusions: These results suggest that adding boys to the girls-only HPV vaccination program in New Zealand is highly unlikely to be cost-effective. In order for vaccination of males to become cost-effective in New Zealand, vaccine would need to be supplied at very low prices and administration costs would need to be minimised. © 2014 Pearson et al., licensee BioMed Central Ltd.;,Wart virus vaccine, article, boy, cancer incidence, cancer survival, condyloma acuminatum, cost effectiveness analysis, cost utility analysis, health care cost, mortality, New Zealand, quality adjusted life year, uterine cervix cancer, uterine cervix carcinoma in situ, vaccination, Child, Cohort Studies, Cost-Benefit Analysis, Costs and Cost Analysis, Female, Humans, Immunization Programs, Male, New Zealand, Papillomavirus Infections, Papillomavirus Vaccines, Quality-Adjusted Life Years, School Health Services, Schools, Vaccination;;;;;;
valid;Park B., Ma S.H., Shin A., Chang M.-C., Choi J.-Y., Kim S., Han W., Noh D.-Y., Ahn S.-H., Kang D., Yoo K.-Y., Park S.K.;7402834655,37061534300,8517000800,37078897400,7501395116,12645893500,8588073500,7101800569,55648899200,7402889335,7202592825,8085325400,;Korean Risk Assessment Model for Breast Cancer Risk Prediction;2013,PLoS ONE;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886400717&doi=10.1371%2fjournal.pone.0076736&partnerID=40&md5=3a42f56a8b6fc95a54ff6c1f4ba611d1;Purpose:We evaluated the performance of the Gail model for a Korean population and developed a Korean breast cancer risk assessment tool (KoBCRAT) based upon equations developed for the Gail model for predicting breast cancer risk.Methods:Using 3,789 sets of cases and controls, risk factors for breast cancer among Koreans were identified. Individual probabilities were projected using Gail's equations and Korean hazard data. We compared the 5-year and lifetime risk produced using the modified Gail model which applied Korean incidence and mortality data and the parameter estimators from the original Gail model with those produced using the KoBCRAT. We validated the KoBCRAT based on the expected/observed breast cancer incidence and area under the curve (AUC) using two Korean cohorts: the Korean Multicenter Cancer Cohort (KMCC) and National Cancer Center (NCC) cohort.Results:The major risk factors under the age of 50 were family history, age at menarche, age at first full-term pregnancy, menopausal status, breastfeeding duration, oral contraceptive usage, and exercise, while those at and over the age of 50 were family history, age at menarche, age at menopause, pregnancy experience, body mass index, oral contraceptive usage, and exercise. The modified Gail model produced lower 5-year risk for the cases than for the controls (p = 0.017), while the KoBCRAT produced higher 5-year and lifetime risk for the cases than for the controls (p<0.001 and <0.001, respectively). The observed incidence of breast cancer in the two cohorts was similar to the expected incidence from the KoBCRAT (KMCC, p = 0.880, NCC, p = 0.878). The AUC using the KoBCRAT was 0.61 for the KMCC and 0.89 for the NCC cohort.Conclusions:Our findings suggest that the KoBCRAT is a better tool for predicting the risk of breast cancer in Korean women, especially urban women. © 2013 Park et al.;,oral contraceptive agent, adult, aged, analytical parameters, article, Asian, body mass, breast cancer, breast feeding, cancer center, cancer incidence, cancer mortality, cancer prognosis, cancer risk, cohort analysis, controlled study, drug use, exercise, family history, female, Gail model, gestational age, human, human tissue, Korean, lifespan, major clinical study, mathematical model, menarche, menopause, onset age, population research, prediction, probability, risk assessment, risk factor, validation process, Adolescent, Adult, Age Factors, Aged, 80 and over, Asian Continental Ancestry Group, Breast Neoplasms, Case-Control Studies, Cohort Studies, Female, Humans, Incidence, Middle Aged, Models, Statistical, Republic of Korea, Risk Assessment, Risk Factors, Young Adult;;;;;;
valid;Parente F., Marino B., Ilardo A., Fracasso P., Zullo A., Hassan C., Moretti R., Cremaschini M., Ardizzoia A., Saracino I., Perna F., Vaira D.;7005329771,7103140036,39761679200,35608061700,7005820919,7003443534,26531675300,39761238700,7004348818,16417712900,7003765453,7005199986,;A combination of faecal tests for the detection of colon cancer: A new strategy for an appropriate selection of referrals to colonoscopy? A prospective multicentre Italian study;2012,European Journal of Gastroenterology and Hepatology;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866322447&doi=10.1097%2fMEG.0b013e328355cc79&partnerID=40&md5=c337886f9190d3d04f3c734fa78b4b5c;INTRODUCTION: Colonoscopy workload for endoscopy services in Western countries is increasing markedly because of the implementation of faecal occult blood-based mass screening programmes against colorectal cancer (CRC). We therefore explored the possibility of using a combination of faecal tests to prioritize the access to colonoscopy with criteria other than symptoms and/or time of referral. AIMS AND METHODS: We tested a combination of faecal tests [immunochemical faecal occult blood test (i-FOBT), M2-PK, calprotectin] as markers for advanced neoplasia in a selected series of patients requiring colonoscopy for the suspicion of CRC. All the tests were performed in a 1-day stool sample of patients aged 50-80 years, without any dietary restriction, before colonoscopy. RESULTS: A total of 280 patients' stool single samples were analysed. Forty-seven patients had CRC and 85 patients had one or more advanced adenoma(s) at colonoscopy/histology. CRCs were associated with a highly significant increase (P<0.001) in faecal tumour M2-PK (mean 24.2 kU/l), which correlated with Dukes' staging. For CRC detection, i-FOBT was the test with the highest specificity and positive predictive value (0.89 and 0.53), whereas M2-PK had the highest sensitivity and negative predictive value (0.87 and 0.96). Calprotectin showed performance similar to M2-PK in terms of sensitivity and negative predictive value (0.93), but had lower specificity (0.39). The best combination of tests to predict the risk of CRC in this series was i-FOBT+M2-PK, as in patients showing positivity to both markers, the risk of cancer was as high as 79%. CONCLUSION: The combination of i-FOBT and M2-PK is a sensitive tool in clinical practice for the appropriate management of waiting lists for colonoscopy, as it allows the classification of patients into different degrees of priority for investigation, according to their foreseeable risk of CRC. Copyright © 2012 Lippincott Williams &Wilkins.;advanced adenoma, colon cancer screening, colorectal cancer, faecal, faecal calprotectin, immunochemical faecal occult blood test, pyruvate kinase (M2-PK);;;;;;
valid;Olsen A.H., Agbaje O.F., Myles J.P., Lynge E., Duffy S.W.;49763780200,14027805800,7006189711,7103230566,24427029200,;Overdiagnosis, sojourn time, and sensitivity in the Copenhagen mammography screening program;2006,Breast Journal;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745588256&doi=10.1111%2fj.1075-122X.2006.00272.x&partnerID=40&md5=a06c291799d73c030a577aa377cbc690;The goal of this research was to estimate the overdiagnosis at the first and second screens of the mammography screening program in Copenhagen, Denmark. This study involves a mammography service screening program in Copenhagen, Denmark, with 35,123 women screened at least once. We fit multistate models to the screening data, including preclinical incidence of progressive cancers and nonprogressive (i.e., overdiagnosed) cancers. We estimated mean sojourn time as 2.7 years (95% confidence interval [CI] 2.2-3.1) and screening test sensitivity as 100% (95% CI 99.8-100). Overdiagnosis was estimated to be 7.8% (95% CI 0.3-26.5) at the first screen and 0.5% (95% CI 0.02-2.1) at the second screen. This corresponds to 4.8% of all cancers diagnosed among participants during the first two invitation rounds and following intervals. A modest overdiagnosis was estimated for the Copenhagen screening program, deriving almost exclusively from the first screen. The Cls were very broad, however, and estimates from larger datasets are warranted. ¦. © 2006 Blackwell Publishing, Inc.;Breast, Malignant neoplasms, Mammography, Overdiagnosis, Screening;;;;;;
valid;Okuku F., Omoding A., Walusansa V., Origa M., Mutungi G., Orem J.;26022489200,55443898500,35782588200,55444198400,55443732200,7006129681,;Infection-related cancers in sub-Saharan Africa: A paradigm for cancer prevention and control;2012,Oncology (Switzerland);;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868258530&doi=10.1159%2f000343151&partnerID=40&md5=6b3def363bcf6c4b4aaec4cf4fde72a6;There is much commonality between chronic noncommunicable and communicable diseases which is best exemplified by cancers of infectious origin. It provides the perfect opportunity for harnessing the advances that have been made in the control of communicable diseases to attempt the control of noncommunicable diseases. There are possibilities at various levels of intervention, at primary, secondary and tertiary levels, which fit well within a well-planned national cancer control strategy. Prevention should proceed through steps of disruption of transmission, improvement in disease recognition and diagnosis, as well as through prompt effective treatment. This principle should work for both infection and the resultant cancer. Research is very important in understanding how best to use the available knowledge and how best to sequentially implement strategies. Finally, policies that acknowledge infection-related cancers as a major problem in the region should be in place. Copyright © 2012 S. Karger AG, Basel.;Cancer, Communicable diseases, Infection, Noncommunicable diseases, Sub-Saharan Africa;;;;;;
valid;Oh J.H., Craft J., Al Lozi R., Vaidya M., Meng Y., Deasy J.O., Bradley J.D., Naqa I.E.;55270408600,55165758700,35791789200,36476763800,37013932400,7003361779,55540824200,35472734900,;A Bayesian network approach for modeling local failure in lung cancer;2011,Physics in Medicine and Biology;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952977901&doi=10.1088%2f0031-9155%2f56%2f6%2f008&partnerID=40&md5=d0ec58eeab7ac0d65aece45ba75e4ed5;Locally advanced non-small cell lung cancer (NSCLC) patients suffer from a high local failure rate following radiotherapy. Despite many efforts to develop new dose-volume models for early detection of tumor local failure, there was no reported significant improvement in their application prospectively. Based on recent studies of biomarker proteins' role in hypoxia and inflammation in predicting tumor response to radiotherapy, we hypothesize that combining physical and biological factors with a suitable framework could improve the overall prediction. To test this hypothesis, we propose a graphical Bayesian network framework for predicting local failure in lung cancer. The proposed approach was tested using two different datasets of locally advanced NSCLC patients treated with radiotherapy. The first dataset was collected retrospectively, which comprises clinical and dosimetric variables only. The second dataset was collected prospectively in which in addition to clinical and dosimetric information, blood was drawn from the patients at various time points to extract candidate biomarkers as well. Our preliminary results show that the proposed method can be used as an efficient method to develop predictive models of local failure in these patients and to interpret relationships among the different variables in the models. We also demonstrate the potential use of heterogeneous physical and biological variables to improve the model prediction. With the first dataset, we achieved better performance compared with competing Bayesian-based classifiers. With the second dataset, the combined model had a slightly higher performance compared to individual physical and biological models, with the biological variables making the largest contribution. Our preliminary results highlight the potential of the proposed integrated approach for predicting post-radiotherapy local failure in NSCLC patients. © 2011 Institute of Physics and Engineering in Medicine.;,Bayesian, Biological factors, Biological models, Biological variables, Combined model, Data sets, Dose-volume, Early detection, Efficient method, Integrated approach, Local failure, Lung Cancer, Model prediction, Non small cell lung cancer, Predictive models, Time points, Tumor response, Bayesian networks, Biological organs, Biomarkers, Diseases, Distributed parameter networks, Dosimeters, Dosimetry, Forecasting, Inference engines, Intelligent networks, Knowledge based systems, Models, Patient monitoring, Radiotherapy, Tumors, Statistical tests, tumor marker, algorithm, article, Bayes theorem, biological model, computer assisted radiotherapy, human, lung non small cell cancer, lung tumor, methodology, Monte Carlo method, pathology, radiometry, treatment failure, Algorithms, Bayes Theorem, Carcinoma, Non-Small-Cell Lung, Humans, Lung Neoplasms, Models, Biological, Monte Carlo Method, Radiometry, Radiotherapy, Computer-Assisted, Treatment Failure, Tumor Markers, Biological;;;;;;
valid;Ogunsiji O.O., Kwok C., Fan L.C.;8418139700,9036761100,57194060762,;Breast cancer screening practices of African migrant women in Australia: A descriptive cross-sectional study;2017,BMC Women's Health;;;;;;;Background: Breast cancer is the most diagnosed cancer among women and a leading cause of mortality and morbidity, globally. Breast cancer mortality can be improved through routine cancer screening, yet migrant populations have lower participation rates. While African migrants are among the fastest growing migrant population in Australia, their breast cancer screening behaviour is under-studied. The aims of this study were to report breast cancer screening status of African migrant women and factors associated with their breast cancer screening behaviour in Australia. Methods: A descriptive, cross-sectional approach was utilised for this study. Two hundred and sixty four African migrant women aged 18-69 years and recruited from a number of organisations responded to a self-reported African version of the Breast Cancer Screening Beliefs Questionnaire (BCSBQ). Main research variables are breast cancer screening practices and demographic characteristics and total scores on each of the BCSBQ subscales. Multivariable logistic regression analyses were performed to investigate the impact of the demographic variables on the likelihood of women in the target age range 50-74 years having screening practices as recommended. Results: While most of the participants heard of breast awareness (76.1%) and mammogram (85.2%), only 11.4% practised monthly breast awareness, whereas 65.9% had ever had a mammogram as frequently as recommended. Age and employment were determining factors for participating in mammogram. Significant different scores were found in the Practical barriers between women at the target age who had and had not performed breast awareness (80.4 versus 77.5, p-value=0.002) and mammogram (77.1 versus 70.3, p-value=0.009) regularly as recommended. Moreover, attitudes towards general health check-ups subscale scores were significantly higher in women who had performed clinical breast examination as frequently as recommended than those who had not. Conclusions: The research reveals that practical barriers and attitudes towards general health check-ups are important factors to take into account in determining African migrant women's participation in breast cancer screening. Progress in reducing breast cancer deaths through early detection needs to focus on attitudinal change among African migrants. © 2017 The Author(s).;African migrant women, African women, African-Australian, Australia, Breast cancer, Migrant women, Screening,adult, African, age, aged, Article, attitude assessment, attitude to health, Australia, breast cancer, Breast Cancer Screening Beliefs Questionnaire, breast examination, cancer screening, controlled study, correlational study, cross-sectional study, descriptive research, employment status, female, health behavior, human, mammography, middle aged, migrant, adolescent, attitude to health, Black person, Breast Neoplasms, early cancer diagnosis, mass screening, migration, procedures, psychology, questionnaire, statistics and numerical data, Adolescent, Adult, African Continental Ancestry Group, Aged, Australia, Breast Neoplasms, Cross-Sectional Studies, Early Detection of Cancer, Female, Health Knowledge, Attitudes, Practice, Humans, Mass Screening, Middle Aged, Surveys and Questionnaires, Transients and Migrants;;;;;;
valid;O'Lorcain P., Deady S., Comber H.;6602096559,6602640271,6602544319,;Mortality predictions for colon and anorectal cancer for Ireland, 2003-17;2006,Colorectal Disease;;;;;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646392724&doi=10.1111%2fj.1463-1318.2006.00951.x&partnerID=40&md5=5610f78f700afa44fb6434b9ff35e8e7;Objective: Colorectal cancer mortality predictions for Ireland are presented for all ages and for the age group 0-64 years. Methods: Log and log-linear Poisson regression modelling was fitted to colorectal cancer mortality data for each year between 1950 and 2002 to predict average European age standardized mortality rates (EASMRs) per 100 000 person years (100 000 PY-1) and average numbers of deaths. Results: EASMRs for colon cancer are predicted to fall to 17.3 100 000 PY-1 (95%PI 14.4, 20.2) in men and to 8.4 100 000 PY-1 (95%PI 6.9, 10.2) in women by 2013-17. EASMRs for anorectal cancer are also predicted to fall to 8.0 100 000 PY-1 (95%PI 6.6, 9.5) in men and to 3.0 100 000 PY-1 (95%PI 2.3, 3.8) in women by this time. Truncated EASMRs for colon cancer for those aged between 0 and 64 years are predicted over the next 15 years to fall from their current levels to 4.4 100 000 PY-1 (95%PI 3.0, 5.8) in men and to 2.3 100 000 PY-1 (95%PI 1.5, 3.2) in women. For anorectal cancer, truncated EASMRs for those aged between 0 and 64 years are also predicted over the next 15 years to fall from their current levels to 2.9 100 000 PY-1 (95%PI 2.0, 3.8) in men and to 0.9 100 000 PY-1 (95%PI 0.4, 1.3) in women. Conclusions: Ireland currently has one of the highest colorectal mortality rates in the developed world but recent downward trends, the advent of new screening tests and well targeted public health promotion programmes may lead to further reductions. © 2006 Blackwell Publishing Ltd.;Cancer, Colorectal, Ireland, Log and log-linear Poisson regression, Mortality, Predictions;;;;;;
